# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-25 09:35:11 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01022294 East Br Bear Brook near Beddington, Maine
# -----------------------------------------------------------------------------------
#
# Data provided for site 01022294
#            TS   parameter     Description
#         65461       00065     Gage height, feet
#         65462       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	65461_00065	65461_00065_cd	65462_00060	65462_00060_cd
USGS	01022294	2016-04-06 23:25	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-06 23:30	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-06 23:35	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-06 23:40	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-06 23:45	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-06 23:50	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-06 23:55	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:00	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:05	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 00:10	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:15	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 00:20	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:25	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:30	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:35	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:40	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 00:45	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 00:50	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 00:55	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 01:00	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 01:05	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 01:10	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 01:15	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 01:20	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 01:25	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 01:30	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 01:35	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 01:40	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 01:45	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 01:50	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 01:55	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:00	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:05	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:10	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:15	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:20	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 02:25	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:30	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 02:35	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:40	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:45	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:50	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 02:55	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 03:00	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 03:05	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 03:10	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 03:15	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 03:20	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 03:25	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 03:30	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 03:35	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 03:40	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 03:45	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 03:50	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 03:55	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:00	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 04:05	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 04:10	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:15	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:20	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:25	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:30	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:35	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:40	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 04:45	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 04:50	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 04:55	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:00	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 05:05	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:10	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 05:15	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 05:20	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 05:25	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:30	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:35	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:40	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:45	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 05:50	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 05:55	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 06:00	EDT	5.232	P	0.11	P
USGS	01022294	2016-04-07 06:05	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 06:10	EDT	5.233	P	0.11	P
USGS	01022294	2016-04-07 06:15	EDT	5.234	P	0.12	P
USGS	01022294	2016-04-07 06:20	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 06:25	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 06:30	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 06:35	EDT	5.236	P	0.12	P
USGS	01022294	2016-04-07 06:40	EDT	5.236	P	0.12	P
USGS	01022294	2016-04-07 06:45	EDT	5.237	P	0.12	P
USGS	01022294	2016-04-07 06:50	EDT	5.237	P	0.12	P
USGS	01022294	2016-04-07 06:55	EDT	5.236	P	0.12	P
USGS	01022294	2016-04-07 07:00	EDT	5.236	P	0.12	P
USGS	01022294	2016-04-07 07:05	EDT	5.235	P	0.12	P
USGS	01022294	2016-04-07 07:10	EDT	5.236	P	0.12	P
USGS	01022294	2016-04-07 07:15	EDT	5.238	P	0.12	P
USGS	01022294	2016-04-07 07:20	EDT	5.236	P	0.12	P
USGS	01022294	2016-04-07 07:25	EDT	5.238	P	0.12	P
USGS	01022294	2016-04-07 07:30	EDT	5.238	P	0.12	P
USGS	01022294	2016-04-07 07:35	EDT	5.238	P	0.12	P
USGS	01022294	2016-04-07 07:40	EDT	5.239	P	0.12	P
USGS	01022294	2016-04-07 07:45	EDT	5.239	P	0.12	P
USGS	01022294	2016-04-07 07:50	EDT	5.240	P	0.12	P
USGS	01022294	2016-04-07 07:55	EDT	5.240	P	0.12	P
USGS	01022294	2016-04-07 08:00	EDT	5.240	P	0.12	P
USGS	01022294	2016-04-07 08:05	EDT	5.241	P	0.13	P
USGS	01022294	2016-04-07 08:10	EDT	5.243	P	0.13	P
USGS	01022294	2016-04-07 08:15	EDT	5.242	P	0.13	P
USGS	01022294	2016-04-07 08:20	EDT	5.243	P	0.13	P
USGS	01022294	2016-04-07 08:25	EDT	5.245	P	0.13	P
USGS	01022294	2016-04-07 08:30	EDT	5.246	P	0.13	P
USGS	01022294	2016-04-07 08:35	EDT	5.246	P	0.13	P
USGS	01022294	2016-04-07 08:40	EDT	5.247	P	0.13	P
USGS	01022294	2016-04-07 08:45	EDT	5.249	P	0.14	P
USGS	01022294	2016-04-07 08:50	EDT	5.250	P	0.14	P
USGS	01022294	2016-04-07 08:55	EDT	5.251	P	0.14	P
USGS	01022294	2016-04-07 09:00	EDT	5.251	P	0.14	P
USGS	01022294	2016-04-07 09:05	EDT	5.253	P	0.14	P
USGS	01022294	2016-04-07 09:10	EDT	5.254	P	0.14	P
USGS	01022294	2016-04-07 09:15	EDT	5.256	P	0.15	P
USGS	01022294	2016-04-07 09:20	EDT	5.258	P	0.15	P
USGS	01022294	2016-04-07 09:25	EDT	5.261	P	0.15	P
USGS	01022294	2016-04-07 09:30	EDT	5.260	P	0.15	P
USGS	01022294	2016-04-07 09:35	EDT	5.262	P	0.15	P
USGS	01022294	2016-04-07 09:40	EDT	5.263	P	0.16	P
USGS	01022294	2016-04-07 09:45	EDT	5.266	P	0.16	P
USGS	01022294	2016-04-07 09:50	EDT	5.268	P	0.16	P
USGS	01022294	2016-04-07 09:55	EDT	5.269	P	0.16	P
USGS	01022294	2016-04-07 10:00	EDT	5.272	P	0.17	P
USGS	01022294	2016-04-07 10:05	EDT	5.272	P	0.17	P
USGS	01022294	2016-04-07 10:10	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 10:15	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 10:20	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 10:25	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 10:30	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 10:35	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 10:40	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 10:45	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 10:50	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 10:55	EDT	5.278	P	0.18	P
USGS	01022294	2016-04-07 11:00	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 11:05	EDT	5.278	P	0.18	P
USGS	01022294	2016-04-07 11:10	EDT	5.279	P	0.18	P
USGS	01022294	2016-04-07 11:15	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 11:20	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 11:25	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 11:30	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 11:35	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 11:40	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 11:45	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 11:50	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 11:55	EDT	5.283	P	0.19	P
USGS	01022294	2016-04-07 12:00	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 12:05	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 12:10	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 12:15	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 12:20	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 12:25	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 12:30	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 12:35	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 12:40	EDT	5.279	P	0.18	P
USGS	01022294	2016-04-07 12:45	EDT	5.279	P	0.18	P
USGS	01022294	2016-04-07 12:50	EDT	5.279	P	0.18	P
USGS	01022294	2016-04-07 12:55	EDT	5.278	P	0.18	P
USGS	01022294	2016-04-07 13:00	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 13:05	EDT	5.278	P	0.18	P
USGS	01022294	2016-04-07 13:10	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 13:15	EDT	5.279	P	0.18	P
USGS	01022294	2016-04-07 13:20	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 13:25	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 13:30	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 13:35	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 13:40	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 13:45	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 13:50	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 13:55	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 14:00	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:05	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 14:10	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:15	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:20	EDT	5.276	P	0.18	P
USGS	01022294	2016-04-07 14:25	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:30	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:35	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:40	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 14:45	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 14:50	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 14:55	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 15:00	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 15:05	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 15:10	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 15:15	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 15:20	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 15:25	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 15:30	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 15:35	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 15:40	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 15:45	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 15:50	EDT	5.273	P	0.17	P
USGS	01022294	2016-04-07 15:55	EDT	5.275	P	0.17	P
USGS	01022294	2016-04-07 16:00	EDT	5.274	P	0.17	P
USGS	01022294	2016-04-07 16:05	EDT	5.277	P	0.18	P
USGS	01022294	2016-04-07 16:10	EDT	5.278	P	0.18	P
USGS	01022294	2016-04-07 16:15	EDT	5.280	P	0.18	P
USGS	01022294	2016-04-07 16:20	EDT	5.281	P	0.18	P
USGS	01022294	2016-04-07 16:25	EDT	5.282	P	0.18	P
USGS	01022294	2016-04-07 16:30	EDT	5.284	P	0.19	P
USGS	01022294	2016-04-07 16:35	EDT	5.286	P	0.19	P
USGS	01022294	2016-04-07 16:40	EDT	5.289	P	0.20	P
USGS	01022294	2016-04-07 16:45	EDT	5.291	P	0.20	P
USGS	01022294	2016-04-07 16:50	EDT	5.292	P	0.20	P
USGS	01022294	2016-04-07 16:55	EDT	5.293	P	0.20	P
USGS	01022294	2016-04-07 17:00	EDT	5.295	P	0.21	P
USGS	01022294	2016-04-07 17:05	EDT	5.298	P	0.21	P
USGS	01022294	2016-04-07 17:10	EDT	5.298	P	0.21	P
USGS	01022294	2016-04-07 17:15	EDT	5.298	P	0.21	P
USGS	01022294	2016-04-07 17:20	EDT	5.299	P	0.21	P
USGS	01022294	2016-04-07 17:25	EDT	5.299	P	0.21	P
USGS	01022294	2016-04-07 17:30	EDT	5.301	P	0.22	P
USGS	01022294	2016-04-07 17:35	EDT	5.303	P	0.22	P
USGS	01022294	2016-04-07 17:40	EDT	5.302	P	0.22	P
USGS	01022294	2016-04-07 17:45	EDT	5.305	P	0.22	P
USGS	01022294	2016-04-07 17:50	EDT	5.305	P	0.22	P
USGS	01022294	2016-04-07 17:55	EDT	5.306	P	0.23	P
USGS	01022294	2016-04-07 18:00	EDT	5.305	P	0.22	P
USGS	01022294	2016-04-07 18:05	EDT	5.306	P	0.23	P
USGS	01022294	2016-04-07 18:10	EDT	5.307	P	0.23	P
USGS	01022294	2016-04-07 18:15	EDT	5.306	P	0.23	P
USGS	01022294	2016-04-07 18:20	EDT	5.306	P	0.23	P
USGS	01022294	2016-04-07 18:25	EDT	5.305	P	0.22	P
USGS	01022294	2016-04-07 18:30	EDT	5.305	P	0.22	P
USGS	01022294	2016-04-07 18:35	EDT	5.305	P	0.22	P
USGS	01022294	2016-04-07 18:40	EDT	5.307	P	0.23	P
USGS	01022294	2016-04-07 18:45	EDT	5.310	P	0.23	P
USGS	01022294	2016-04-07 18:50	EDT	5.309	P	0.23	P
USGS	01022294	2016-04-07 18:55	EDT	5.311	P	0.24	P
USGS	01022294	2016-04-07 19:00	EDT	5.319	P	0.25	P
USGS	01022294	2016-04-07 19:05	EDT	5.320	P	0.25	P
USGS	01022294	2016-04-07 19:10	EDT	5.321	P	0.26	P
USGS	01022294	2016-04-07 19:15	EDT	5.322	P	0.26	P
USGS	01022294	2016-04-07 19:20	EDT	5.326	P	0.27	P
USGS	01022294	2016-04-07 19:25	EDT	5.325	P	0.26	P
USGS	01022294	2016-04-07 19:30	EDT	5.328	P	0.27	P
USGS	01022294	2016-04-07 19:35	EDT	5.331	P	0.28	P
USGS	01022294	2016-04-07 19:40	EDT	5.333	P	0.28	P
USGS	01022294	2016-04-07 19:45	EDT	5.338	P	0.29	P
USGS	01022294	2016-04-07 19:50	EDT	5.339	P	0.29	P
USGS	01022294	2016-04-07 19:55	EDT	5.339	P	0.29	P
USGS	01022294	2016-04-07 20:00	EDT	5.341	P	0.30	P
USGS	01022294	2016-04-07 20:05	EDT	5.337	P	0.29	P
USGS	01022294	2016-04-07 20:10	EDT	5.346	P	0.31	P
USGS	01022294	2016-04-07 20:15	EDT	5.346	P	0.31	P
USGS	01022294	2016-04-07 20:20	EDT	5.346	P	0.31	P
USGS	01022294	2016-04-07 20:25	EDT	5.349	P	0.31	P
USGS	01022294	2016-04-07 20:30	EDT	5.349	P	0.31	P
USGS	01022294	2016-04-07 20:35	EDT	5.352	P	0.32	P
USGS	01022294	2016-04-07 20:40	EDT	5.358	P	0.33	P
USGS	01022294	2016-04-07 20:45	EDT	5.367	P	0.36	P
USGS	01022294	2016-04-07 20:50	EDT	5.374	P	0.37	P
USGS	01022294	2016-04-07 20:55	EDT	5.382	P	0.39	P
USGS	01022294	2016-04-07 21:00	EDT	5.390	P	0.41	P
USGS	01022294	2016-04-07 21:05	EDT	5.395	P	0.43	P
USGS	01022294	2016-04-07 21:10	EDT	5.403	P	0.45	P
USGS	01022294	2016-04-07 21:15	EDT	5.410	P	0.47	P
USGS	01022294	2016-04-07 21:20	EDT	5.414	P	0.48	P
USGS	01022294	2016-04-07 21:25	EDT	5.425	P	0.51	P
USGS	01022294	2016-04-07 21:30	EDT	5.433	P	0.54	P
USGS	01022294	2016-04-07 21:35	EDT	5.438	P	0.55	P
USGS	01022294	2016-04-07 21:40	EDT	5.447	P	0.58	P
USGS	01022294	2016-04-07 21:45	EDT	5.455	P	0.61	P
USGS	01022294	2016-04-07 21:50	EDT	5.462	P	0.63	P
USGS	01022294	2016-04-07 21:55	EDT	5.469	P	0.66	P
USGS	01022294	2016-04-07 22:00	EDT	5.475	P	0.68	P
USGS	01022294	2016-04-07 22:05	EDT	5.480	P	0.69	P
USGS	01022294	2016-04-07 22:10	EDT	5.489	P	0.73	P
USGS	01022294	2016-04-07 22:15	EDT	5.495	P	0.75	P
USGS	01022294	2016-04-07 22:20	EDT	5.504	P	0.78	P
USGS	01022294	2016-04-07 22:25	EDT	5.513	P	0.82	P
USGS	01022294	2016-04-07 22:30	EDT	5.521	P	0.85	P
USGS	01022294	2016-04-07 22:35	EDT	5.530	P	0.89	P
USGS	01022294	2016-04-07 22:40	EDT	5.542	P	0.94	P
USGS	01022294	2016-04-07 22:45	EDT	5.548	P	0.97	P
USGS	01022294	2016-04-07 22:50	EDT	5.558	P	1.01	P
USGS	01022294	2016-04-07 22:55	EDT	5.571	P	1.07	P
USGS	01022294	2016-04-07 23:00	EDT	5.587	P	1.15	P
USGS	01022294	2016-04-07 23:05	EDT	5.601	P	1.22	P
USGS	01022294	2016-04-07 23:10	EDT	5.613	P	1.28	P
USGS	01022294	2016-04-07 23:15	EDT	5.631	P	1.38	P
USGS	01022294	2016-04-07 23:20	EDT	5.646	P	1.46	P
USGS	01022294	2016-04-07 23:25	EDT	5.660	P	1.54	P
USGS	01022294	2016-04-07 23:30	EDT	5.679	P	1.65	P
USGS	01022294	2016-04-07 23:35	EDT	5.686	P	1.70	P
USGS	01022294	2016-04-07 23:40	EDT	5.702	P	1.80	P
USGS	01022294	2016-04-07 23:45	EDT	5.714	P	1.87	P
USGS	01022294	2016-04-07 23:50	EDT	5.728	P	1.97	P
USGS	01022294	2016-04-07 23:55	EDT	5.740	P	2.05	P
USGS	01022294	2016-04-08 00:00	EDT	5.753	P	2.14	P
USGS	01022294	2016-04-08 00:05	EDT	5.760	P	2.19	P
USGS	01022294	2016-04-08 00:10	EDT	5.773	P	2.29	P
USGS	01022294	2016-04-08 00:15	EDT	5.780	P	2.34	P
USGS	01022294	2016-04-08 00:20	EDT	5.790	P	2.41	P
USGS	01022294	2016-04-08 00:25	EDT	5.790	P	2.41	P
USGS	01022294	2016-04-08 00:30	EDT	5.800	P	2.49	P
USGS	01022294	2016-04-08 00:35	EDT	5.800	P	2.49	P
USGS	01022294	2016-04-08 00:40	EDT	5.810	P	2.57	P
USGS	01022294	2016-04-08 00:45	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 00:50	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 00:55	EDT	5.830	P	2.73	P
USGS	01022294	2016-04-08 01:00	EDT	5.833	P	2.75	P
USGS	01022294	2016-04-08 01:05	EDT	5.830	P	2.73	P
USGS	01022294	2016-04-08 01:10	EDT	5.830	P	2.73	P
USGS	01022294	2016-04-08 01:15	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 01:20	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 01:25	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 01:30	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 01:35	EDT	5.850	P	2.90	P
USGS	01022294	2016-04-08 01:40	EDT	5.850	P	2.90	P
USGS	01022294	2016-04-08 01:45	EDT	5.850	P	2.90	P
USGS	01022294	2016-04-08 01:50	EDT	5.860	P	2.98	P
USGS	01022294	2016-04-08 01:55	EDT	5.860	P	2.98	P
USGS	01022294	2016-04-08 02:00	EDT	5.860	P	2.98	P
USGS	01022294	2016-04-08 02:05	EDT	5.860	P	2.98	P
USGS	01022294	2016-04-08 02:10	EDT	5.860	P	2.98	P
USGS	01022294	2016-04-08 02:15	EDT	5.860	P	2.98	P
USGS	01022294	2016-04-08 02:20	EDT	5.850	P	2.90	P
USGS	01022294	2016-04-08 02:25	EDT	5.850	P	2.90	P
USGS	01022294	2016-04-08 02:30	EDT	5.850	P	2.90	P
USGS	01022294	2016-04-08 02:35	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 02:40	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 02:45	EDT	5.840	P	2.81	P
USGS	01022294	2016-04-08 02:50	EDT	5.830	P	2.73	P
USGS	01022294	2016-04-08 02:55	EDT	5.830	P	2.73	P
USGS	01022294	2016-04-08 03:00	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 03:05	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 03:10	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 03:15	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 03:20	EDT	5.820	P	2.65	P
USGS	01022294	2016-04-08 03:25	EDT	5.810	P	2.57	P
USGS	01022294	2016-04-08 03:30	EDT	5.810	P	2.57	P
USGS	01022294	2016-04-08 03:35	EDT	5.800	P	2.49	P
USGS	01022294	2016-04-08 03:40	EDT	5.800	P	2.49	P
USGS	01022294	2016-04-08 03:45	EDT	5.790	P	2.41	P
USGS	01022294	2016-04-08 03:50	EDT	5.790	P	2.41	P
USGS	01022294	2016-04-08 03:55	EDT	5.794	P	2.44	P
USGS	01022294	2016-04-08 04:00	EDT	5.780	P	2.34	P
USGS	01022294	2016-04-08 04:05	EDT	5.780	P	2.34	P
USGS	01022294	2016-04-08 04:10	EDT	5.780	P	2.34	P
USGS	01022294	2016-04-08 04:15	EDT	5.773	P	2.29	P
USGS	01022294	2016-04-08 04:20	EDT	5.770	P	2.26	P
USGS	01022294	2016-04-08 04:25	EDT	5.760	P	2.19	P
USGS	01022294	2016-04-08 04:30	EDT	5.760	P	2.19	P
USGS	01022294	2016-04-08 04:35	EDT	5.762	P	2.20	P
USGS	01022294	2016-04-08 04:40	EDT	5.753	P	2.14	P
USGS	01022294	2016-04-08 04:45	EDT	5.752	P	2.13	P
USGS	01022294	2016-04-08 04:50	EDT	5.747	P	2.10	P
USGS	01022294	2016-04-08 04:55	EDT	5.742	P	2.06	P
USGS	01022294	2016-04-08 05:00	EDT	5.739	P	2.04	P
USGS	01022294	2016-04-08 05:05	EDT	5.734	P	2.01	P
USGS	01022294	2016-04-08 05:10	EDT	5.732	P	1.99	P
USGS	01022294	2016-04-08 05:15	EDT	5.725	P	1.95	P
USGS	01022294	2016-04-08 05:20	EDT	5.724	P	1.94	P
USGS	01022294	2016-04-08 05:25	EDT	5.719	P	1.91	P
USGS	01022294	2016-04-08 05:30	EDT	5.716	P	1.89	P
USGS	01022294	2016-04-08 05:35	EDT	5.715	P	1.88	P
USGS	01022294	2016-04-08 05:40	EDT	5.711	P	1.85	P
USGS	01022294	2016-04-08 05:45	EDT	5.706	P	1.82	P
USGS	01022294	2016-04-08 05:50	EDT	5.708	P	1.83	P
USGS	01022294	2016-04-08 05:55	EDT	5.700	P	1.78	P
USGS	01022294	2016-04-08 06:00	EDT	5.697	P	1.76	P
USGS	01022294	2016-04-08 06:05	EDT	5.695	P	1.75	P
USGS	01022294	2016-04-08 06:10	EDT	5.690	P	1.72	P
USGS	01022294	2016-04-08 06:15	EDT	5.690	P	1.72	P
USGS	01022294	2016-04-08 06:20	EDT	5.684	P	1.68	P
USGS	01022294	2016-04-08 06:25	EDT	5.682	P	1.67	P
USGS	01022294	2016-04-08 06:30	EDT	5.679	P	1.65	P
USGS	01022294	2016-04-08 06:35	EDT	5.676	P	1.63	P
USGS	01022294	2016-04-08 06:40	EDT	5.676	P	1.63	P
USGS	01022294	2016-04-08 06:45	EDT	5.673	P	1.62	P
USGS	01022294	2016-04-08 06:50	EDT	5.669	P	1.59	P
USGS	01022294	2016-04-08 06:55	EDT	5.667	P	1.58	P
USGS	01022294	2016-04-08 07:00	EDT	5.665	P	1.57	P
USGS	01022294	2016-04-08 07:05	EDT	5.661	P	1.55	P
USGS	01022294	2016-04-08 07:10	EDT	5.658	P	1.53	P
USGS	01022294	2016-04-08 07:15	EDT	5.657	P	1.52	P
USGS	01022294	2016-04-08 07:20	EDT	5.655	P	1.51	P
USGS	01022294	2016-04-08 07:25	EDT	5.649	P	1.48	P
