# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-24 16:09:43 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01063310 Stony Brook at East Sebago, Maine
# -----------------------------------------------------------------------------------
#
# Data provided for site 01063310
#            TS   parameter     Description
#         65728       00060     Discharge, cubic feet per second
#         65729       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	65728_00060	65728_00060_cd	65729_00065	65729_00065_cd
USGS	01063310	2010-06-22 12:45	EDT	0.46	A	3.787	A
USGS	01063310	2010-06-22 13:00	EDT	0.45	A	3.786	A
USGS	01063310	2010-06-22 13:15	EDT	0.45	A	3.785	A
USGS	01063310	2010-06-22 13:30	EDT	0.45	A	3.784	A
USGS	01063310	2010-06-22 13:45	EDT	0.45	A	3.784	A
USGS	01063310	2010-06-22 14:00	EDT	0.45	A	3.784	A
USGS	01063310	2010-06-22 14:15	EDT	0.44	A	3.783	A
USGS	01063310	2010-06-22 14:30	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-22 14:45	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-22 15:00	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-22 15:15	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-22 15:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-22 15:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-22 16:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-22 16:15	EDT	0.43	A	3.778	A
USGS	01063310	2010-06-22 16:30	EDT	0.43	A	3.777	A
USGS	01063310	2010-06-22 16:45	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-22 17:00	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-22 17:15	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 17:30	EDT	0.41	A	3.773	A
USGS	01063310	2010-06-22 17:45	EDT	0.41	A	3.773	A
USGS	01063310	2010-06-22 18:00	EDT	0.41	A	3.773	A
USGS	01063310	2010-06-22 18:15	EDT	0.41	A	3.772	A
USGS	01063310	2010-06-22 18:30	EDT	0.41	A	3.771	A
USGS	01063310	2010-06-22 18:45	EDT	0.41	A	3.771	A
USGS	01063310	2010-06-22 19:00	EDT	0.41	A	3.771	A
USGS	01063310	2010-06-22 19:15	EDT	0.40	A	3.770	A
USGS	01063310	2010-06-22 19:30	EDT	0.40	A	3.770	A
USGS	01063310	2010-06-22 19:45	EDT	0.41	A	3.773	A
USGS	01063310	2010-06-22 20:00	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-22 20:15	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 20:30	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 20:45	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 21:00	EDT	0.41	A	3.773	A
USGS	01063310	2010-06-22 21:15	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 21:30	EDT	0.41	A	3.773	A
USGS	01063310	2010-06-22 21:45	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 22:00	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 22:15	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 22:30	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-22 22:45	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-22 23:00	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 23:15	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 23:30	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-22 23:45	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-23 00:00	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-23 00:15	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-23 00:30	EDT	0.42	A	3.774	A
USGS	01063310	2010-06-23 00:45	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-23 01:00	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-23 01:15	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-23 01:30	EDT	0.42	A	3.775	A
USGS	01063310	2010-06-23 01:45	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-23 02:00	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-23 02:15	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-23 02:30	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-23 02:45	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-23 03:00	EDT	0.43	A	3.777	A
USGS	01063310	2010-06-23 03:15	EDT	0.43	A	3.778	A
USGS	01063310	2010-06-23 03:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-23 03:45	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-23 04:00	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-23 04:15	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-23 04:30	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-23 04:45	EDT	0.44	A	3.783	A
USGS	01063310	2010-06-23 05:00	EDT	0.45	A	3.786	A
USGS	01063310	2010-06-23 05:15	EDT	0.45	A	3.786	A
USGS	01063310	2010-06-23 05:30	EDT	0.46	A	3.789	A
USGS	01063310	2010-06-23 05:45	EDT	0.52	A	3.808	A
USGS	01063310	2010-06-23 06:00	EDT	0.53	A	3.810	A
USGS	01063310	2010-06-23 06:15	EDT	0.53	A	3.811	A
USGS	01063310	2010-06-23 06:30	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 06:45	EDT	0.71	A	3.861	A
USGS	01063310	2010-06-23 07:00	EDT	0.69	A	3.855	A
USGS	01063310	2010-06-23 07:15	EDT	0.67	A	3.850	A
USGS	01063310	2010-06-23 07:30	EDT	0.67	A	3.849	A
USGS	01063310	2010-06-23 07:45	EDT	0.66	A	3.848	A
USGS	01063310	2010-06-23 08:00	EDT	0.66	A	3.848	A
USGS	01063310	2010-06-23 08:15	EDT	0.65	A	3.845	A
USGS	01063310	2010-06-23 08:30	EDT	0.66	A	3.846	A
USGS	01063310	2010-06-23 08:45	EDT	0.66	A	3.847	A
USGS	01063310	2010-06-23 09:00	EDT	0.67	A	3.850	A
USGS	01063310	2010-06-23 09:15	EDT	0.68	A	3.852	A
USGS	01063310	2010-06-23 09:30	EDT	0.68	A	3.853	A
USGS	01063310	2010-06-23 09:45	EDT	0.69	A	3.854	A
USGS	01063310	2010-06-23 10:00	EDT	0.70	A	3.856	A
USGS	01063310	2010-06-23 10:15	EDT	0.70	A	3.858	A
USGS	01063310	2010-06-23 10:30	EDT	0.71	A	3.859	A
USGS	01063310	2010-06-23 10:45	EDT	0.71	A	3.859	A
USGS	01063310	2010-06-23 11:00	EDT	0.71	A	3.859	A
USGS	01063310	2010-06-23 11:15	EDT	0.71	A	3.860	A
USGS	01063310	2010-06-23 11:30	EDT	0.71	A	3.861	A
USGS	01063310	2010-06-23 11:45	EDT	0.72	A	3.863	A
USGS	01063310	2010-06-23 12:00	EDT	0.73	A	3.864	A
USGS	01063310	2010-06-23 12:15	EDT	0.73	A	3.866	A
USGS	01063310	2010-06-23 12:30	EDT	0.74	A	3.867	A
USGS	01063310	2010-06-23 12:45	EDT	0.74	A	3.868	A
USGS	01063310	2010-06-23 13:00	EDT	0.75	A	3.869	A
USGS	01063310	2010-06-23 13:15	EDT	0.75	A	3.871	A
USGS	01063310	2010-06-23 13:30	EDT	0.76	A	3.872	A
USGS	01063310	2010-06-23 13:45	EDT	0.76	A	3.872	A
USGS	01063310	2010-06-23 14:00	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 14:15	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 14:30	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 14:45	EDT	0.77	A	3.874	A
USGS	01063310	2010-06-23 15:00	EDT	0.77	A	3.874	A
USGS	01063310	2010-06-23 15:15	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 15:30	EDT	0.77	A	3.874	A
USGS	01063310	2010-06-23 15:45	EDT	0.77	A	3.874	A
USGS	01063310	2010-06-23 16:00	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 16:15	EDT	0.76	A	3.873	A
USGS	01063310	2010-06-23 16:30	EDT	0.76	A	3.872	A
USGS	01063310	2010-06-23 16:45	EDT	0.76	A	3.872	A
USGS	01063310	2010-06-23 17:00	EDT	0.76	A	3.872	A
USGS	01063310	2010-06-23 17:15	EDT	0.75	A	3.871	A
USGS	01063310	2010-06-23 17:30	EDT	0.75	A	3.870	A
USGS	01063310	2010-06-23 17:45	EDT	0.74	A	3.868	A
USGS	01063310	2010-06-23 18:00	EDT	0.74	A	3.867	A
USGS	01063310	2010-06-23 18:15	EDT	0.73	A	3.865	A
USGS	01063310	2010-06-23 18:30	EDT	0.73	A	3.864	A
USGS	01063310	2010-06-23 18:45	EDT	0.72	A	3.863	A
USGS	01063310	2010-06-23 19:00	EDT	0.71	A	3.861	A
USGS	01063310	2010-06-23 19:15	EDT	0.71	A	3.861	A
USGS	01063310	2010-06-23 19:30	EDT	0.71	A	3.860	A
USGS	01063310	2010-06-23 19:45	EDT	0.71	A	3.859	A
USGS	01063310	2010-06-23 20:00	EDT	0.70	A	3.858	A
USGS	01063310	2010-06-23 20:15	EDT	0.70	A	3.857	A
USGS	01063310	2010-06-23 20:30	EDT	0.69	A	3.855	A
USGS	01063310	2010-06-23 20:45	EDT	0.68	A	3.853	A
USGS	01063310	2010-06-23 21:00	EDT	0.68	A	3.853	A
USGS	01063310	2010-06-23 21:15	EDT	0.68	A	3.852	A
USGS	01063310	2010-06-23 21:30	EDT	0.68	A	3.852	A
USGS	01063310	2010-06-23 21:45	EDT	0.68	A	3.851	A
USGS	01063310	2010-06-23 22:00	EDT	0.67	A	3.850	A
USGS	01063310	2010-06-23 22:15	EDT	0.67	A	3.849	A
USGS	01063310	2010-06-23 22:30	EDT	0.68	A	3.851	A
USGS	01063310	2010-06-23 22:45	EDT	0.67	A	3.850	A
USGS	01063310	2010-06-23 23:00	EDT	0.66	A	3.848	A
USGS	01063310	2010-06-23 23:15	EDT	0.66	A	3.846	A
USGS	01063310	2010-06-23 23:30	EDT	0.65	A	3.845	A
USGS	01063310	2010-06-23 23:45	EDT	0.65	A	3.844	A
USGS	01063310	2010-06-24 00:00	EDT	0.65	A	3.843	A
USGS	01063310	2010-06-24 00:15	EDT	0.65	A	3.843	A
USGS	01063310	2010-06-24 00:30	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 00:45	EDT	0.64	A	3.841	A
USGS	01063310	2010-06-24 01:00	EDT	0.63	A	3.840	A
USGS	01063310	2010-06-24 01:15	EDT	0.63	A	3.840	A
USGS	01063310	2010-06-24 01:30	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 01:45	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 02:00	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 02:15	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 02:30	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 02:45	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 03:00	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 03:15	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 03:30	EDT	0.62	A	3.835	A
USGS	01063310	2010-06-24 03:45	EDT	0.62	A	3.835	A
USGS	01063310	2010-06-24 04:00	EDT	0.61	A	3.834	A
USGS	01063310	2010-06-24 04:15	EDT	0.61	A	3.834	A
USGS	01063310	2010-06-24 04:30	EDT	0.61	A	3.833	A
USGS	01063310	2010-06-24 04:45	EDT	0.61	A	3.833	A
USGS	01063310	2010-06-24 05:00	EDT	0.61	A	3.833	A
USGS	01063310	2010-06-24 05:15	EDT	0.61	A	3.832	A
USGS	01063310	2010-06-24 05:30	EDT	0.61	A	3.832	A
USGS	01063310	2010-06-24 05:45	EDT	0.61	A	3.832	A
USGS	01063310	2010-06-24 06:00	EDT	0.60	A	3.831	A
USGS	01063310	2010-06-24 06:15	EDT	0.60	A	3.831	A
USGS	01063310	2010-06-24 06:30	EDT	0.60	A	3.831	A
USGS	01063310	2010-06-24 06:45	EDT	0.60	A	3.830	A
USGS	01063310	2010-06-24 07:00	EDT	0.60	A	3.830	A
USGS	01063310	2010-06-24 07:15	EDT	0.60	A	3.830	A
USGS	01063310	2010-06-24 07:30	EDT	0.59	A	3.829	A
USGS	01063310	2010-06-24 07:45	EDT	0.59	A	3.829	A
USGS	01063310	2010-06-24 08:00	EDT	0.59	A	3.829	A
USGS	01063310	2010-06-24 08:15	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-24 08:30	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-24 08:45	EDT	0.59	A	3.829	A
USGS	01063310	2010-06-24 09:00	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-24 09:15	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-24 09:30	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-24 09:45	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-24 10:00	EDT	0.59	A	3.827	A
USGS	01063310	2010-06-24 10:15	EDT	0.58	A	3.826	A
USGS	01063310	2010-06-24 10:30	EDT	0.58	A	3.826	A
USGS	01063310	2010-06-24 10:45	EDT	0.58	A	3.825	A
USGS	01063310	2010-06-24 11:00	EDT	0.58	A	3.824	A
USGS	01063310	2010-06-24 11:15	EDT	0.58	A	3.824	A
USGS	01063310	2010-06-24 11:30	EDT	0.58	A	3.824	A
USGS	01063310	2010-06-24 11:45	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 12:00	EDT	0.66	A	3.846	A
USGS	01063310	2010-06-24 12:15	EDT	0.65	A	3.845	A
USGS	01063310	2010-06-24 12:30	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 12:45	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 13:00	EDT	0.65	A	3.843	A
USGS	01063310	2010-06-24 13:15	EDT	0.65	A	3.843	A
USGS	01063310	2010-06-24 13:30	EDT	0.65	A	3.843	A
USGS	01063310	2010-06-24 13:45	EDT	0.65	A	3.843	A
USGS	01063310	2010-06-24 14:00	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 14:15	EDT	0.64	A	3.841	A
USGS	01063310	2010-06-24 14:30	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 14:45	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 15:00	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 15:15	EDT	0.64	A	3.842	A
USGS	01063310	2010-06-24 15:30	EDT	0.64	A	3.841	A
USGS	01063310	2010-06-24 15:45	EDT	0.64	A	3.841	A
USGS	01063310	2010-06-24 16:00	EDT	0.64	A	3.841	A
USGS	01063310	2010-06-24 16:15	EDT	0.63	A	3.840	A
USGS	01063310	2010-06-24 16:30	EDT	0.63	A	3.840	A
USGS	01063310	2010-06-24 16:45	EDT	0.63	A	3.840	A
USGS	01063310	2010-06-24 17:00	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 17:15	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 17:30	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 17:45	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 18:00	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 18:15	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 18:30	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 18:45	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 19:00	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 19:15	EDT	0.63	A	3.840	A
USGS	01063310	2010-06-24 19:30	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 19:45	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 20:00	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 20:15	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 20:30	EDT	0.63	A	3.839	A
USGS	01063310	2010-06-24 20:45	EDT	0.63	A	3.838	A
USGS	01063310	2010-06-24 21:00	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 21:15	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 21:30	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 21:45	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 22:00	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 22:15	EDT	0.62	A	3.835	A
USGS	01063310	2010-06-24 22:30	EDT	0.62	A	3.835	A
USGS	01063310	2010-06-24 22:45	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 23:00	EDT	0.62	A	3.836	A
USGS	01063310	2010-06-24 23:15	EDT	0.62	A	3.837	A
USGS	01063310	2010-06-24 23:30	EDT	0.62	A	3.835	A
USGS	01063310	2010-06-24 23:45	EDT	0.62	A	3.835	A
USGS	01063310	2010-06-25 00:00	EDT	0.61	A	3.834	A
USGS	01063310	2010-06-25 00:15	EDT	0.61	A	3.833	A
USGS	01063310	2010-06-25 00:30	EDT	0.61	A	3.832	A
USGS	01063310	2010-06-25 00:45	EDT	0.60	A	3.831	A
USGS	01063310	2010-06-25 01:00	EDT	0.60	A	3.830	A
USGS	01063310	2010-06-25 01:15	EDT	0.60	A	3.830	A
USGS	01063310	2010-06-25 01:30	EDT	0.59	A	3.829	A
USGS	01063310	2010-06-25 01:45	EDT	0.59	A	3.829	A
USGS	01063310	2010-06-25 02:00	EDT	0.59	A	3.828	A
USGS	01063310	2010-06-25 02:15	EDT	0.59	A	3.827	A
USGS	01063310	2010-06-25 02:30	EDT	0.59	A	3.827	A
USGS	01063310	2010-06-25 02:45	EDT	0.59	A	3.827	A
USGS	01063310	2010-06-25 03:00	EDT	0.58	A	3.826	A
USGS	01063310	2010-06-25 03:15	EDT	0.58	A	3.825	A
USGS	01063310	2010-06-25 03:30	EDT	0.58	A	3.826	A
USGS	01063310	2010-06-25 03:45	EDT	0.58	A	3.825	A
USGS	01063310	2010-06-25 04:00	EDT	0.58	A	3.824	A
USGS	01063310	2010-06-25 04:15	EDT	0.58	A	3.825	A
USGS	01063310	2010-06-25 04:30	EDT	0.58	A	3.824	A
USGS	01063310	2010-06-25 04:45	EDT	0.58	A	3.826	A
USGS	01063310	2010-06-25 05:00	EDT	0.57	A	3.823	A
USGS	01063310	2010-06-25 05:15	EDT	0.57	A	3.823	A
USGS	01063310	2010-06-25 05:30	EDT	0.57	A	3.821	A
USGS	01063310	2010-06-25 05:45	EDT	0.57	A	3.821	A
USGS	01063310	2010-06-25 06:00	EDT	0.56	A	3.820	A
USGS	01063310	2010-06-25 06:15	EDT	0.56	A	3.819	A
USGS	01063310	2010-06-25 06:30	EDT	0.56	A	3.819	A
USGS	01063310	2010-06-25 06:45	EDT	0.56	A	3.818	A
USGS	01063310	2010-06-25 07:00	EDT	0.55	A	3.817	A
USGS	01063310	2010-06-25 07:15	EDT	0.55	A	3.816	A
USGS	01063310	2010-06-25 07:30	EDT	0.55	A	3.816	A
USGS	01063310	2010-06-25 07:45	EDT	0.55	A	3.816	A
USGS	01063310	2010-06-25 08:00	EDT	0.55	A	3.815	A
USGS	01063310	2010-06-25 08:15	EDT	0.55	A	3.815	A
USGS	01063310	2010-06-25 08:30	EDT	0.55	A	3.815	A
USGS	01063310	2010-06-25 08:45	EDT	0.54	A	3.814	A
USGS	01063310	2010-06-25 09:00	EDT	0.54	A	3.813	A
USGS	01063310	2010-06-25 09:15	EDT	0.54	A	3.812	A
USGS	01063310	2010-06-25 09:30	EDT	0.54	A	3.812	A
USGS	01063310	2010-06-25 09:45	EDT	0.54	A	3.812	A
USGS	01063310	2010-06-25 10:00	EDT	0.53	A	3.811	A
USGS	01063310	2010-06-25 10:15	EDT	0.53	A	3.811	A
USGS	01063310	2010-06-25 10:30	EDT	0.53	A	3.811	A
USGS	01063310	2010-06-25 10:45	EDT	0.53	A	3.810	A
USGS	01063310	2010-06-25 11:00	EDT	0.53	A	3.809	A
USGS	01063310	2010-06-25 11:15	EDT	0.52	A	3.808	A
USGS	01063310	2010-06-25 11:30	EDT	0.52	A	3.807	A
USGS	01063310	2010-06-25 11:45	EDT	0.52	A	3.806	A
USGS	01063310	2010-06-25 12:00	EDT	0.51	A	3.805	A
USGS	01063310	2010-06-25 12:15	EDT	0.51	A	3.804	A
USGS	01063310	2010-06-25 12:30	EDT	0.51	A	3.804	A
USGS	01063310	2010-06-25 12:45	EDT	0.51	A	3.804	A
USGS	01063310	2010-06-25 13:00	EDT	0.51	A	3.803	A
USGS	01063310	2010-06-25 13:15	EDT	0.50	A	3.802	A
USGS	01063310	2010-06-25 13:30	EDT	0.50	A	3.801	A
USGS	01063310	2010-06-25 13:45	EDT	0.50	A	3.801	A
USGS	01063310	2010-06-25 14:00	EDT	0.50	A	3.800	A
USGS	01063310	2010-06-25 14:15	EDT	0.49	A	3.799	A
USGS	01063310	2010-06-25 14:30	EDT	0.49	A	3.798	A
USGS	01063310	2010-06-25 14:45	EDT	0.49	A	3.797	A
USGS	01063310	2010-06-25 15:00	EDT	0.48	A	3.796	A
USGS	01063310	2010-06-25 15:15	EDT	0.48	A	3.795	A
USGS	01063310	2010-06-25 15:30	EDT	0.48	A	3.794	A
USGS	01063310	2010-06-25 15:45	EDT	0.47	A	3.793	A
USGS	01063310	2010-06-25 16:00	EDT	0.47	A	3.791	A
USGS	01063310	2010-06-25 16:15	EDT	0.46	A	3.790	A
USGS	01063310	2010-06-25 16:30	EDT	0.46	A	3.788	A
USGS	01063310	2010-06-25 16:45	EDT	0.45	A	3.786	A
USGS	01063310	2010-06-25 17:00	EDT	0.45	A	3.785	A
USGS	01063310	2010-06-25 17:15	EDT	0.45	A	3.785	A
USGS	01063310	2010-06-25 17:30	EDT	0.45	A	3.786	A
USGS	01063310	2010-06-25 17:45	EDT	0.45	A	3.786	A
USGS	01063310	2010-06-25 18:00	EDT	0.45	A	3.785	A
USGS	01063310	2010-06-25 18:15	EDT	0.45	A	3.784	A
USGS	01063310	2010-06-25 18:30	EDT	0.44	A	3.783	A
USGS	01063310	2010-06-25 18:45	EDT	0.45	A	3.784	A
USGS	01063310	2010-06-25 19:00	EDT	0.44	A	3.783	A
USGS	01063310	2010-06-25 19:15	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-25 19:30	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-25 19:45	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-25 20:00	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-25 20:15	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-25 20:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-25 20:45	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-25 21:00	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-25 21:15	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-25 21:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 21:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 22:00	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-25 22:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 22:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 22:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 23:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 23:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-25 23:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-25 23:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 00:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 00:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 00:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 00:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 01:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 01:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 01:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 01:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 02:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 02:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 02:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 02:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 03:00	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 03:15	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 03:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 03:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 04:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 04:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 04:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 04:45	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 05:00	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 05:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 05:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 05:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 06:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 06:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 06:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 06:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 07:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 07:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 07:30	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 07:45	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 08:00	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 08:15	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 08:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 08:45	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-26 09:00	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-26 09:15	EDT	0.44	A	3.782	A
USGS	01063310	2010-06-26 09:30	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-26 09:45	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 10:00	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-26 10:15	EDT	0.44	A	3.781	A
USGS	01063310	2010-06-26 10:30	EDT	0.43	A	3.780	A
USGS	01063310	2010-06-26 10:45	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 11:00	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 11:15	EDT	0.43	A	3.779	A
USGS	01063310	2010-06-26 11:30	EDT	0.43	A	3.778	A
USGS	01063310	2010-06-26 11:45	EDT	0.43	A	3.778	A
USGS	01063310	2010-06-26 12:00	EDT	0.43	A	3.778	A
USGS	01063310	2010-06-26 12:15	EDT	0.43	A	3.777	A
USGS	01063310	2010-06-26 12:30	EDT	0.42	A	3.776	A
USGS	01063310	2010-06-26 12:45	EDT	0.42	A	3.774	A
